time;Bx;By;Bz;BT
5,480721;0,15;-26,10;0,90;26,12
5,489963;0,00;-26,25;0,75;26,26
5,505678;-0,15;-26,18;0,75;26,19
5,509977;-0,15;-26,03;0,45;26,03
5,528758;-0,15;-26,25;0,45;26,25
5,529478;-0,30;-26,33;0,15;26,33
5,539791;-0,45;-26,25;0,23;26,25
5,549856;-0,38;-26,25;0,23;26,25
5,559777;-0,15;-26,03;0,15;26,03
5,571359;-0,23;-25,88;-0,08;25,88
5,579783;-0,15;-25,95;0,00;25,95
5,589309;-0,30;-25,95;0,15;25,95
5,599662;-0,15;-26,03;0,00;26,03
5,614318;-0,23;-25,95;0,30;25,95
5,620595;-0,15;-26,03;0,15;26,03
5,629517;-0,15;-26,03;0,15;26,03
5,639931;-0,45;-26,10;0,15;26,10
5,649567;-0,30;-26,18;0,15;26,18
5,667441;-0,45;-26,25;0,15;26,25
5,670527;-0,30;-26,33;-0,15;26,33
5,679652;-0,45;-26,10;-0,23;26,10
5,690587;-0,15;-25,95;-0,45;25,95
5,699246;-0,23;-25,88;-0,30;25,88
5,710285;-0,23;-25,95;-0,30;25,95
5,723019;-0,15;-26,10;-0,45;26,10
5,729469;-0,15;-25,95;-0,23;25,95
5,739769;0,08;-25,80;-0,45;25,80
5,749726;-0,15;-25,88;-0,30;25,88
5,759537;-0,15;-25,88;-0,45;25,88
5,770979;-0,38;-26,18;-0,45;26,18
5,779679;-0,30;-26,18;-0,45;26,18
5,790316;-0,30;-26,18;-0,30;26,18
5,799699;-0,15;-26,03;-0,08;26,03
5,812320;-0,38;-26,03;-0,23;26,03
5,823780;-0,23;-25,95;-0,15;25,95
5,832674;-0,08;-26,03;-0,08;26,03
5,839492;-0,08;-26,25;0,08;26,25
5,849457;-0,08;-26,03;-0,08;26,03
5,859726;0,08;-26,10;0,08;26,10
5,869534;-0,15;-26,03;-0,30;26,03
5,879523;-0,23;-25,95;-0,45;25,95
5,889604;-0,15;-25,95;-0,45;25,95
5,900118;-0,38;-26,18;-0,45;26,18
5,911181;-0,38;-25,88;-0,45;25,88
5,919923;-0,23;-25,80;-0,15;25,80
5,929529;-0,30;-25,65;0,15;25,65
5,944816;-0,53;-25,65;0,08;25,66
5,955187;-0,60;-25,73;0,45;25,74
5,959380;-0,38;-25,80;0,45;25,81
5,969551;-0,45;-26,10;0,45;26,11
5,979252;-0,38;-25,95;0,45;25,96
5,989543;-0,53;-26,10;0,60;26,11
6,002860;-0,53;-26,18;0,45;26,18
6,010463;-0,38;-26,25;0,38;26,26
6,021224;-0,23;-26,25;0,15;26,25
6,029417;-0,15;-26,25;-0,08;26,25
