time;Bx;By;Bz;BT
3,478313;0,00;65,25;-0,23;65,25
3,487165;-0,15;65,40;-0,45;65,40
3,497226;0,15;65,55;-0,23;65,55
3,507390;0,15;65,33;-0,45;65,33
3,516983;0,15;65,55;-0,60;65,55
3,535179;0,08;65,62;-0,23;65,63
3,536970;0,08;65,78;-0,45;65,78
3,547362;0,15;65,70;-0,15;65,70
3,557159;0,23;65,85;-0,15;65,85
3,567071;0,38;65,85;-0,23;65,85
3,577098;0,30;65,85;-0,08;65,85
3,587916;0,23;65,93;-0,08;65,93
3,597448;0,08;65,70;0,00;65,70
3,617091;-0,08;65,85;-0,23;65,85
3,617860;-0,15;65,85;-0,15;65,85
3,629427;-0,30;65,85;-0,38;65,85
3,636854;-0,30;65,55;-0,38;65,55
3,647261;-0,45;65,55;-0,15;65,55
3,657549;-0,68;65,48;-0,38;65,48
3,667646;-0,75;65,55;-0,38;65,56
3,677117;-0,60;65,70;-0,38;65,70
3,687264;-0,53;65,70;-0,15;65,70
3,698501;-0,38;65,78;0,15;65,78
3,714159;-0,30;65,55;0,23;65,55
3,717055;-0,23;65,62;0,23;65,63
3,726947;-0,30;65,48;0,38;65,48
3,736935;0,08;65,55;0,38;65,55
3,747099;0,15;65,33;0,45;65,33
3,759393;0,23;65,40;0,60;65,40
3,767693;0,30;65,25;0,38;65,25
3,779158;0,15;65,33;0,30;65,33
3,787012;0,30;65,55;0,30;65,55
3,798339;0,08;65,62;0,38;65,63
3,816991;0,15;65,85;0,08;65,85
3,817675;0,08;65,78;-0,08;65,78
3,830592;0,00;65,85;-0,23;65,85
3,837063;0,08;65,78;-0,30;65,78
3,847191;0,08;65,78;-0,08;65,78
3,858131;0,15;65,55;0,08;65,55
3,867252;0,15;65,48;0,08;65,48
3,877380;0,38;65,48;-0,23;65,48
3,887013;0,45;65,25;0,15;65,25
3,898062;0,53;65,55;0,30;65,55
3,919171;0,68;65,62;0,53;65,63
3,919939;0,53;65,70;0,53;65,70
3,932037;0,53;65,62;0,68;65,63
3,937210;0,45;65,78;0,45;65,78
3,947290;0,30;65,70;0,45;65,70
3,957756;0,30;65,62;0,75;65,63
3,967267;0,23;65,55;0,75;65,55
3,977266;0,15;65,18;0,53;65,18
3,987324;0,23;65,03;0,38;65,03
3,997304;0,23;64,95;0,38;64,95
4,018075;0,23;65,18;0,15;65,18
4,018873;0,08;65,25;0,30;65,25
4,029965;0,38;65,33;0,30;65,33
4,037071;0,53;65,40;0,15;65,40
4,047071;0,23;65,62;0,15;65,63
4,057355;0,15;65,62;0,15;65,63
4,067073;-0,08;65,55;0,15;65,55
4,077359;-0,08;65,55;0,15;65,55
4,087610;-0,08;65,18;-0,08;65,18
4,097668;0,15;64,95;-0,15;64,95
4,114689;0,00;65,10;0,00;65,10
4,116988;-0,08;65,03;-0,08;65,03
4,127965;0,15;64,95;-0,23;64,95
4,138246;0,30;65,18;-0,30;65,18
4,147540;0,30;65,33;-0,23;65,33
4,157842;0,45;65,33;-0,15;65,33
4,167945;0,23;65,55;0,08;65,55
4,177258;0,08;65,62;0,08;65,63
4,187179;-0,15;65,40;0,00;65,40
4,197289;-0,30;65,48;0,00;65,48
4,216345;-0,68;65,25;0,15;65,25
4,217051;-0,75;65,25;0,08;65,25
4,229594;-0,75;65,25;0,00;65,25
4,237080;-0,75;65,25;0,08;65,25
4,248269;-0,53;65,48;-0,08;65,48
4,257382;-0,45;65,48;0,00;65,48
4,266938;-0,30;65,25;-0,08;65,25
4,277435;-0,15;65,25;0,00;65,25
4,287702;0,00;65,55;0,15;65,55
4,297807;0,08;65,55;0,30;65,55
4,316219;0,00;65,40;0,15;65,40
4,316860;-0,15;65,48;0,15;65,48
4,332041;-0,15;65,33;0,15;65,33
4,337441;-0,23;65,55;-0,15;65,55
4,347345;-0,30;65,62;-0,15;65,63
4,358011;-0,45;65,55;-0,23;65,55
4,367401;-0,38;65,25;-0,38;65,25
4,377612;-0,45;65,03;-0,45;65,03
4,388013;-0,38;65,10;-0,38;65,10
4,397774;-0,53;65,18;-0,38;65,18
4,411323;-0,60;64,95;-0,15;64,95
4,417569;-0,53;64,80;0,15;64,80
4,427465;-0,45;64,88;0,08;64,88
4,438849;-0,38;64,95;0,38;64,95
4,447170;-0,53;64,95;0,38;64,95
4,458012;-0,38;65,10;0,60;65,10
4,468417;-0,45;65,33;0,45;65,33
4,477830;-0,15;65,18;0,38;65,18
4,489548;-0,15;65,18;0,23;65,18
4,497379;-0,08;65,40;0,15;65,40
4,507717;0,00;65,62;0,15;65,63
4,517535;-0,15;65,62;0,15;65,63
4,531066;0,00;65,55;0,30;65,55
4,542882;-0,08;65,40;0,15;65,40
4,547098;-0,15;65,25;0,23;65,25
4,557288;-0,15;65,40;0,45;65,40
4,567040;-0,30;65,48;0,45;65,48
4,578364;-0,53;65,25;0,45;65,25
4,588210;-0,83;64,95;0,45;64,96
4,597261;-0,75;65,03;0,45;65,03
4,607954;-0,83;65,25;0,45;65,26
4,616804;-0,98;65,55;0,45;65,56
4,629538;-0,83;65,78;0,45;65,78
4,640339;-0,75;65,85;0,45;65,86
4,647036;-0,60;65,78;0,45;65,78
4,657171;-0,68;65,70;0,45;65,71
4,667230;-0,60;65,62;0,30;65,63
4,677138;-0,45;65,55;0,45;65,55
4,688293;-0,30;65,48;0,38;65,48
4,697219;-0,15;65,33;0,23;65,33
4,707275;-0,15;65,10;0,15;65,10
4,717483;-0,15;65,10;0,15;65,10
4,727983;-0,15;65,03;-0,08;65,03
4,745141;0,08;65,25;-0,30;65,25
4,747480;0,30;65,33;-0,23;65,33
4,757451;0,38;65,25;-0,45;65,25
4,768513;0,15;65,40;-0,53;65,40
4,777210;0,15;65,40;-0,45;65,40
4,788671;0,15;65,40;-0,45;65,40
4,798164;-0,15;65,18;-0,68;65,18
4,810001;-0,15;65,48;-0,68;65,48
4,817649;-0,08;65,40;-0,60;65,40
4,827121;-0,15;65,55;-0,60;65,55
4,837180;-0,15;65,48;-0,60;65,48
4,847203;0,00;65,33;-0,75;65,33
4,857131;-0,08;65,25;-1,05;65,26
4,867006;-0,15;65,55;-0,83;65,56
4,877609;0,15;65,48;-0,75;65,48
4,888144;0,15;65,40;-0,68;65,40
4,897124;0,23;65,55;-0,53;65,55
4,908771;0,23;65,55;-0,68;65,55
4,917718;0,23;65,70;-0,45;65,70
4,931100;0,23;65,85;-0,30;65,85
4,944847;0,23;65,70;0,08;65,70
4,947385;0,15;65,70;0,08;65,70
4,957220;-0,08;65,85;-0,08;65,85
4,967130;-0,15;66,00;0,15;66,00
4,977142;-0,15;65,93;0,00;65,93
4,988322;-0,08;65,85;0,00;65,85
4,997391;-0,15;65,85;0,00;65,85
5,009411;-0,23;65,85;0,00;65,85
5,018507;-0,30;65,85;-0,15;65,85
5,026989;0,00;65,70;-0,15;65,70
5,037092;0,08;65,78;-0,23;65,78
5,047058;0,00;65,78;-0,45;65,78
5,057264;0,08;65,78;-0,30;65,78
5,066967;0,00;65,78;-0,15;65,78
5,077160;0,23;65,85;-0,15;65,85
5,087511;0,15;65,78;-0,23;65,78
5,098942;0,23;65,78;-0,38;65,78
5,112825;0,23;65,85;-0,38;65,85
5,125608;0,45;65,85;-0,15;65,85
5,127950;0,45;65,70;0,08;65,70
5,137405;0,38;65,48;0,08;65,48
5,146995;0,15;65,18;-0,23;65,18
5,157409;-0,08;65,03;-0,60;65,03
5,170050;0,08;65,03;-0,30;65,03
5,177161;0,08;64,95;-0,15;64,95
5,187446;-0,23;65,03;-0,38;65,03
5,197104;-0,23;64,88;-0,38;64,88
5,212392;-0,23;65,03;-0,45;65,03
5,217139;-0,23;65,10;-0,75;65,10
5,227386;-0,15;65,18;-0,60;65,18
5,238427;0,08;65,18;-0,45;65,18
5,247073;0,00;65,25;-0,45;65,25
5,257303;0,08;65,55;-0,53;65,55
5,269207;0,15;65,55;-0,53;65,55
5,277601;0,15;65,85;-0,75;65,85
5,287445;0,15;65,70;-0,90;65,71
5,297363;0,23;65,85;-0,68;65,85
5,311517;0,30;65,85;-0,75;65,85
5,323529;0,08;65,85;-0,83;65,86
5,327051;0,15;65,85;-0,90;65,86
5,337032;0,15;65,70;-0,75;65,70
5,347813;0,15;65,48;-0,60;65,48
5,357257;0,15;65,40;-0,60;65,40
5,368603;0,23;65,33;-0,30;65,33
5,377241;0,23;65,25;-0,45;65,25
5,387701;0,15;65,40;-0,45;65,40
5,396986;0,15;65,48;-0,45;65,48
5,407716;-0,08;65,48;-0,45;65,48
5,417610;0,15;65,48;-0,45;65,48
5,428283;-0,15;65,48;-0,45;65,48
5,437107;-0,15;65,33;-0,45;65,33
5,448278;-0,23;65,48;-0,83;65,48
5,458418;-0,15;65,55;-0,60;65,55
5,467969;-0,15;65,55;-0,45;65,55
5,477125;-0,15;65,40;-0,23;65,40
5,487311;-0,15;65,25;-0,23;65,25
5,497086;-0,38;65,10;-0,15;65,10
5,509734;-0,38;65,25;-0,38;65,25
5,523334;-0,45;65,25;-0,23;65,25
5,526915;-0,45;65,10;0,08;65,10
5,536914;-0,23;65,25;0,00;65,25
5,547161;-0,23;65,10;-0,30;65,10
5,557195;-0,15;65,25;-0,60;65,25
5,568689;-0,08;65,25;-0,30;65,25
5,577188;-0,08;65,33;-0,30;65,33
5,587336;0,15;65,25;-0,45;65,25
5,597198;0,23;65,33;-0,38;65,33
5,607854;0,23;65,40;-0,68;65,40
5,617389;0,15;65,25;-0,75;65,25
5,626970;0,08;65,18;-0,45;65,18
5,637011;0,00;65,25;-0,15;65,25
5,647150;0,00;65,25;-0,30;65,25
5,657204;0,00;65,33;-0,45;65,33
5,667216;-0,08;64,95;-0,15;64,95
5,678377;-0,23;65,03;0,00;65,03
5,687745;-0,30;65,18;0,15;65,18
5,697092;-0,38;65,40;0,00;65,40
5,707617;-0,23;65,55;0,00;65,55
5,719357;-0,15;65,48;-0,23;65,48
5,727168;-0,15;65,48;-0,15;65,48
5,737117;-0,30;65,25;-0,08;65,25
5,747331;-0,45;65,55;-0,15;65,55
5,758632;-0,45;65,55;-0,45;65,55
5,768234;-0,45;65,40;-0,68;65,41
5,777858;-0,68;65,40;-0,45;65,41
5,788800;-0,75;65,48;-0,45;65,48
5,797736;-0,75;65,40;-0,53;65,41
5,809319;-0,98;65,33;-0,60;65,34
5,821268;-0,98;65,48;-0,90;65,49
5,826809;-0,68;65,40;-0,75;65,41
5,837140;-0,45;65,25;-0,53;65,25
5,847210;-0,38;65,33;-0,60;65,33
5,857338;-0,15;65,25;-0,60;65,25
5,869623;-0,15;65,18;-0,83;65,18
5,877126;-0,08;65,33;-0,60;65,33
5,887398;-0,08;65,25;-0,75;65,25
