time;Bx;By;Bz;BT
4,016298;-0,38;25,80;-0,38;25,81
4,026317;-0,23;25,65;-0,38;25,65
4,036036;-0,30;25,95;-0,08;25,95
4,045947;-0,45;26,03;0,00;26,03
4,055821;-0,23;25,95;0,15;25,95
4,066205;-0,45;25,73;0,38;25,73
4,076178;-0,38;25,65;0,23;25,65
4,086184;-0,30;25,88;0,23;25,88
4,099387;-0,08;25,80;0,00;25,80
4,105978;-0,15;25,95;0,00;25,95
4,116593;0,08;25,73;-0,23;25,73
4,126370;0,15;25,65;-0,45;25,65
4,136223;-0,08;25,65;-0,45;25,65
4,147368;0,08;25,73;-0,45;25,73
4,156580;-0,08;25,80;-0,30;25,80
4,170116;-0,23;25,65;-0,45;25,65
4,182920;-0,30;25,65;-0,45;25,66
4,185932;-0,30;25,65;-0,45;25,66
4,196213;-0,45;25,95;-0,23;25,95
4,209121;-0,45;25,95;-0,38;25,96
4,215807;-0,30;26,03;-0,60;26,03
4,225783;-0,30;25,95;-0,83;25,96
4,235805;-0,15;26,10;-0,68;26,11
4,246358;-0,15;25,95;-0,60;25,96
4,256436;-0,15;25,95;-0,53;25,96
4,266090;-0,15;26,03;-0,45;26,03
4,276125;-0,15;25,95;-0,23;25,95
4,286019;-0,15;25,95;-0,15;25,95
4,300968;-0,15;25,80;0,08;25,80
4,306175;-0,15;25,95;0,08;25,95
4,319097;-0,15;25,80;-0,15;25,80
4,326445;-0,15;25,95;-0,15;25,95
4,335748;-0,15;25,88;-0,23;25,88
4,345807;-0,15;25,88;-0,23;25,88
4,357438;-0,30;25,65;-0,45;25,66
4,366071;-0,38;25,65;-0,45;25,66
4,376363;-0,60;25,88;-0,38;25,88
4,386069;-0,68;25,88;-0,38;25,89
4,396265;-0,60;25,88;-0,23;25,88
4,409009;-0,75;25,88;-0,15;25,89
4,416070;-0,75;25,65;0,00;25,66
4,429623;-0,60;25,58;-0,15;25,58
4,436169;-0,38;25,73;0,00;25,73
4,446549;-0,23;25,65;0,00;25,65
4,461356;-0,15;25,65;0,00;25,65
4,466214;-0,08;25,50;0,15;25,50
4,477101;-0,23;25,43;0,45;25,43
4,485846;0,00;25,50;0,45;25,50
4,496712;-0,23;25,58;0,38;25,58
4,506405;-0,23;25,43;0,45;25,43
4,516177;-0,45;25,43;0,45;25,43
4,526069;-0,45;25,43;0,60;25,44
4,540680;-0,38;25,43;0,60;25,43
4,546660;-0,45;25,65;0,23;25,65
4,556696;-0,23;25,65;0,00;25,65
4,567052;-0,15;25,65;0,15;25,65
4,576055;0,08;25,58;0,15;25,58
4,586159;0,23;25,50;0,30;25,50
4,596987;0,23;25,50;0,15;25,50
4,612029;0,08;25,65;-0,15;25,65
4,615814;-0,15;25,35;-0,08;25,35
4,626493;0,08;25,28;0,00;25,28
4,636077;-0,38;25,05;0,08;25,05
4,648998;-0,30;25,05;-0,08;25,05
4,656265;-0,45;25,13;-0,15;25,13
4,665982;-0,68;25,13;-0,23;25,14
4,677140;-0,45;25,20;-0,15;25,20
4,685876;-0,38;25,13;0,00;25,13
4,696796;-0,30;25,20;-0,08;25,20
4,714522;-0,45;25,20;-0,15;25,20
4,715871;-0,15;25,43;-0,23;25,43
4,726538;-0,45;25,35;-0,30;25,36
4,736136;-0,15;25,35;-0,23;25,35
4,746509;-0,15;25,28;-0,23;25,28
4,759699;-0,15;25,50;-0,38;25,50
4,765685;-0,15;25,65;-0,38;25,65
4,776039;-0,23;25,65;-0,45;25,65
4,785905;-0,15;25,80;-0,15;25,80
4,796478;-0,30;25,73;-0,15;25,73
4,807839;-0,15;25,88;-0,15;25,88
4,816310;-0,30;25,95;-0,23;25,95
4,827151;-0,15;26,18;-0,53;26,18
4,836118;-0,08;26,03;-0,45;26,03
4,846087;0,00;25,88;-0,30;25,88
4,860767;-0,15;25,95;-0,23;25,95
4,870011;-0,15;25,95;-0,45;25,95
4,878675;-0,23;26,03;-0,45;26,03
4,885654;-0,23;25,95;-0,15;25,95
4,895921;-0,15;25,95;0,15;25,95
4,906132;-0,38;25,88;0,23;25,88
4,915830;-0,68;25,88;0,23;25,88
4,925914;-0,75;25,88;0,00;25,89
4,935974;-0,68;25,95;-0,15;25,96
4,946168;-0,45;25,80;0,00;25,80
4,956962;-0,53;25,80;-0,15;25,81
4,966379;-0,60;25,80;-0,15;25,81
4,979804;-0,68;25,88;-0,15;25,88
4,986484;-0,45;25,95;0,00;25,95
4,996441;-0,45;25,80;0,00;25,80
5,005866;-0,38;25,95;0,15;25,95
5,015880;-0,15;25,73;0,45;25,73
5,025802;-0,45;25,65;0,45;25,66
5,036539;-0,38;25,80;0,68;25,81
5,046015;-0,15;25,80;0,60;25,81
5,056034;-0,15;25,58;0,53;25,58
5,066389;-0,15;25,43;0,53;25,43
5,076110;0,00;25,43;0,45;25,43
5,089682;0,00;25,35;0,68;25,36
5,096153;0,00;25,65;0,45;25,65
5,107412;0,08;25,58;0,38;25,58
5,115826;-0,08;25,28;0,08;25,28
5,126917;-0,15;25,35;0,00;25,35
5,148539;-0,15;25,65;0,15;25,65
5,149104;-0,23;25,65;0,08;25,65
5,163446;-0,23;25,58;0,08;25,58
5,165804;-0,45;25,43;-0,15;25,43
5,176079;-0,53;25,35;-0,15;25,36
5,187906;-0,45;25,50;0,00;25,50
5,199787;-0,30;25,50;0,15;25,50
